C:\Users\Kingsley E. Nweye\Documents\eQUEST 3-65 Projects\Project 3\Project 3 - Baseline Design
Simulated:  2020-Nov-09 06:38:36
CSV Written:  2020-Nov-09 06:38:36
eQUEST 3.65.7175
,,,,"Hourly Report",,,,,,,,,,,,,,,
,,,,"EM1 Hourly Report Block",,"FM1 Hourly Report Block",,,,,,,,,,,,,
,,,,"EXTERIOR-WALL",,"FUEL-METER",,,,,,,,,,,,,
,,,,"EL1 Roof (T.16.E17)",,"FM1",,,,,,,,,,,,,
,,,Day,"Var 1","Var 19","Var 1","Var 2","Var 3","Var 4","Var 5","Var 6","Var 7","Var 8","Var 9","Var 10","Var 11","Var 12","Var 20",
Month,Day,Hour,Type,"Total solar rad on wall after shading (Btu/Hr-Ft2)","Surface total solar radiation (Btu/hr-ft2)","Lighting end-use energy","Task lighting end-use energy","Miscellaneous equipment end-use energy","Heating end-use energy","Cooling end-use energy","Heat rejection end-use energy","Auxiliary end-use energy (pumps)","Vent fan end-use energy","Refrigeration systems end-use energy","Supplemental heat pump end-use energy","Domestic hot water end-use energy","Exterior to the building end-use energy","Total end-use energy",
10,3,19,5,0,0,0,0,0,0,0,0,0,0,0,0,2153.05,0,2153.05,
10,3,20,5,0,0,0,0,0,0,0,0,0,0,0,0,2150.89,0,2150.89,
10,3,21,5,0,0,0,0,0,0,0,0,0,0,0,0,688.775,0,688.775,
10,3,22,5,0,0,0,0,0,0,0,0,0,0,0,0,687.874,0,687.874,
10,3,23,5,0,0,0,0,0,0,0,0,0,0,0,0,686.955,0,686.955,
10,3,24,5,0,0,0,0,0,0,0,0,0,0,0,0,352.789,0,352.789,
10,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,352.565,0,352.565,
10,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,352.577,0,352.577,
10,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,352.622,0,352.622,
10,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,352.673,0,352.673,
10,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,352.729,0,352.729,
10,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,352.716,0,352.716,
10,4,7,6,22.7224,0,0,0,0,0,0,0,0,0,0,0,352.787,0,352.787,
10,4,8,6,82.7326,0,0,0,0,0,0,0,0,0,0,0,352.83,0,352.83,
10,4,9,6,150.303,0,0,0,0,0,0,0,0,0,0,0,352.884,0,352.884,
10,4,10,6,201.322,0,0,0,0,0,0,0,0,0,0,0,352.411,0,352.411,
10,4,11,6,242.432,0,0,0,0,0,0,0,0,0,0,0,351.078,0,351.078,
10,4,12,6,219.681,0,0,0,0,0,0,0,0,0,0,0,349.438,0,349.438,
10,4,13,6,216.086,0,0,0,0,0,0,0,0,0,0,0,347.796,0,347.796,
10,4,14,6,193.919,0,0,0,0,0,0,0,0,0,0,0,346.377,0,346.377,
10,4,15,6,154.303,0,0,0,0,0,0,0,0,0,0,0,345.06,0,345.06,
10,4,16,6,105.43,0,0,0,0,0,0,0,0,0,0,0,343.765,0,343.765,
10,4,17,6,37.5457,0,0,0,0,0,0,0,0,0,0,0,342.399,0,342.399,
10,4,18,6,0,0,0,0,0,0,0,0,0,0,0,0,341.139,0,341.139,
10,4,19,6,0,0,0,0,0,0,0,0,0,0,0,0,340.031,0,340.031,
10,4,20,6,0,0,0,0,0,0,0,0,0,0,0,0,339.714,0,339.714,
10,4,21,6,0,0,0,0,0,0,0,0,0,0,0,0,340.165,0,340.165,
10,4,22,6,0,0,0,0,0,0,0,0,0,0,0,0,340.29,0,340.29,
10,4,23,6,0,0,0,0,0,0,0,0,0,0,0,0,340.508,0,340.508,
10,4,24,6,0,0,0,0,0,0,0,0,0,0,0,0,340.611,0,340.611,
10,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,340.714,0,340.714,
10,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,340.848,0,340.848,
10,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,341.005,0,341.005,
10,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,341.13,0,341.13,
10,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,341.324,0,341.324,
10,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,341.503,0,341.503,
10,5,7,7,23.9442,0,0,0,0,0,0,0,0,0,0,0,341.684,0,341.684,
10,5,8,7,82.2794,0,0,0,0,0,0,0,0,0,0,0,341.899,0,341.899,
10,5,9,7,140.264,0,0,0,0,0,0,0,0,0,0,0,342.108,0,342.108,
10,5,10,7,190.968,0,0,0,0,0,0,0,0,0,0,0,341.733,0,341.733,
10,5,11,7,214.171,0,0,0,0,0,0,0,0,0,0,0,340.546,0,340.546,
10,5,12,7,242.486,0,0,0,0,0,0,0,0,0,0,0,339.245,0,339.245,
10,5,13,7,217.075,0,0,0,0,0,0,0,0,0,0,0,337.872,0,337.872,
10,5,14,7,198.027,0,0,0,0,0,0,0,0,0,0,0,336.688,0,336.688,
10,5,15,7,119.156,0,0,0,0,0,0,0,0,0,0,0,335.562,0,335.562,
10,5,16,7,98.2465,0,0,0,0,0,0,0,0,0,0,0,334.455,0,334.455,
10,5,17,7,31.8272,0,0,0,0,0,0,0,0,0,0,0,333.254,0,333.254,
10,5,18,7,0,0,0,0,0,0,0,0,0,0,0,0,332.605,0,332.605,
10,5,19,7,0,0,0,0,0,0,0,0,0,0,0,0,331.633,0,331.633,
10,5,20,7,0,0,0,0,0,0,0,0,0,0,0,0,331.628,0,331.628,
10,5,21,7,0,0,0,0,0,0,0,0,0,0,0,0,332.024,0,332.024,
10,5,22,7,0,0,0,0,0,0,0,0,0,0,0,0,332.247,0,332.247,
10,5,23,7,0,0,0,0,0,0,0,0,0,0,0,0,332.547,0,332.547,
10,5,24,7,0,0,0,0,0,0,0,0,0,0,0,0,666.705,0,666.705,
10,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,666.953,0,666.953,
10,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,667.095,0,667.095,
10,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,667.233,0,667.233,
10,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,667.555,0,667.555,
10,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,668.113,0,668.113,
10,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1155.15,0,1155.15,
10,6,7,1,9.74303,0,0,0,0,0,0,0,0,0,0,0,4966.67,0,4966.67,
10,6,8,1,79.8496,0,0,0,0,0,0,0,0,0,0,0,4966.87,0,4966.87,
10,6,9,1,138.063,0,0,0,0,0,0,0,0,0,0,0,8787.06,0,8787.06,
10,6,10,1,168.317,0,0,0,0,0,0,0,0,0,0,0,8790.43,0,8790.43,
10,6,11,1,217.59,0,0,0,0,0,0,0,0,0,0,0,8791.83,0,8791.83,
10,6,12,1,240.644,0,0,0,0,0,0,0,0,0,0,0,8792.72,0,8792.72,
10,6,13,1,210.629,0,0,0,0,0,0,0,0,0,0,0,8793.44,0,8793.44,
10,6,14,1,174.332,0,0,0,0,0,0,0,0,0,0,0,8794.05,0,8794.05,
10,6,15,1,111.713,0,0,0,0,0,0,0,0,0,0,0,6848.5,0,6848.5,
10,6,16,1,70.2979,0,0,0,0,0,0,0,0,0,0,0,4984,0,4984,
10,6,17,1,34.5593,0,0,0,0,0,0,0,0,0,0,0,3038.49,0,3038.49,
10,6,18,1,0,0,0,0,0,0,0,0,0,0,0,0,2147.16,0,2147.16,
10,6,19,1,0,0,0,0,0,0,0,0,0,0,0,0,2147.95,0,2147.95,
10,6,20,1,0,0,0,0,0,0,0,0,0,0,0,0,2145.24,0,2145.24,
10,6,21,1,0,0,0,0,0,0,0,0,0,0,0,0,684.722,0,684.722,
10,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,684.377,0,684.377,
10,6,23,1,0,0,0,0,0,0,0,0,0,0,0,0,684.509,0,684.509,
10,6,24,1,0,0,0,0,0,0,0,0,0,0,0,0,684.819,0,684.819,
10,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,685.279,0,685.279,
10,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,685.721,0,685.721,
10,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,686.262,0,686.262,
10,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,686.85,0,686.85,
10,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,687.445,0,687.445,
10,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1174.58,0,1174.58,
10,7,7,2,9.7303,0,0,0,0,0,0,0,0,0,0,0,4986.15,0,4986.15,
10,7,8,2,33.402,0,0,0,0,0,0,0,0,0,0,0,4986.31,0,4986.31,
10,7,9,2,57.498,0,0,0,0,0,0,0,0,0,0,0,8800.39,0,8800.39,
10,7,10,2,164.959,0,0,0,0,0,0,0,0,0,0,0,8800.83,0,8800.83,
10,7,11,2,34.5073,0,0,0,0,0,0,0,0,0,0,0,8801.07,0,8801.07,
10,7,12,2,34.5034,0,0,0,0,0,0,0,0,0,0,0,8801.28,0,8801.28,
10,7,13,2,35.5097,0,0,0,0,0,0,0,0,0,0,0,8801.63,0,8801.63,
10,7,14,2,28.5019,0,0,0,0,0,0,0,0,0,0,0,8801.98,0,8801.98,
10,7,15,2,56.418,0,0,0,0,0,0,0,0,0,0,0,6855.98,0,6855.98,
10,7,16,2,35.9022,0,0,0,0,0,0,0,0,0,0,0,4991.15,0,4991.15,
10,7,17,2,10.8125,0,0,0,0,0,0,0,0,0,0,0,3045.33,0,3045.33,
10,7,18,2,0,0,0,0,0,0,0,0,0,0,0,0,2153.68,0,2153.68,
10,7,19,2,0,0,0,0,0,0,0,0,0,0,0,0,2154.32,0,2154.32,
10,7,20,2,0,0,0,0,0,0,0,0,0,0,0,0,2152.63,0,2152.63,
10,7,21,2,0,0,0,0,0,0,0,0,0,0,0,0,693.411,0,693.411,
10,7,22,2,0,0,0,0,0,0,0,0,0,0,0,0,693.42,0,693.42,
10,7,23,2,0,0,0,0,0,0,0,0,0,0,0,0,693.987,0,693.987,
10,7,24,2,0,0,0,0,0,0,0,0,0,0,0,0,694.42,0,694.42,
10,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,695.093,0,695.093,
10,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,695.64,0,695.64,
10,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,696.29,0,696.29,
10,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,696.81,0,696.81,
10,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,697.29,0,697.29,
10,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1184.24,0,1184.24,
10,8,7,3,0,0,0,0,0,0,0,0,0,0,0,0,4995.59,0,4995.59,
10,8,8,3,26.5188,0,0,0,0,0,0,0,0,0,0,0,4995.62,0,4995.62,
10,8,9,3,31.6293,0,0,0,0,0,0,0,0,0,0,0,8807.77,0,8807.77,
10,8,10,3,28.5091,0,0,0,0,0,0,0,0,0,0,0,8807.36,0,8807.36,
10,8,11,3,38.5386,0,0,0,0,0,0,0,0,0,0,0,8807.18,0,8807.18,
10,8,12,3,47.6429,0,0,0,0,0,0,0,0,0,0,0,8806.84,0,8806.84,
10,8,13,3,51.7384,0,0,0,0,0,0,0,0,0,0,0,8806.75,0,8806.75,
10,8,14,3,32.5142,0,0,0,0,0,0,0,0,0,0,0,8806.56,0,8806.56,
10,8,15,3,52.2798,0,0,0,0,0,0,0,0,0,0,0,6860.27,0,6860.27,
10,8,16,3,28.5852,0,0,0,0,0,0,0,0,0,0,0,4995.14,0,4995.14,
10,8,17,3,14.7653,0,0,0,0,0,0,0,0,0,0,0,3049.1,0,3049.1,
10,8,18,3,0,0,0,0,0,0,0,0,0,0,0,0,2157.25,0,2157.25,
10,8,19,3,0,0,0,0,0,0,0,0,0,0,0,0,2157.68,0,2157.68,
10,8,20,3,0,0,0,0,0,0,0,0,0,0,0,0,2156.51,0,2156.51,
10,8,21,3,0,0,0,0,0,0,0,0,0,0,0,0,697.442,0,697.442,
10,8,22,3,0,0,0,0,0,0,0,0,0,0,0,0,697.578,0,697.578,
10,8,23,3,0,0,0,0,0,0,0,0,0,0,0,0,698.065,0,698.065,
10,8,24,3,0,0,0,0,0,0,0,0,0,0,0,0,698.471,0,698.471,
10,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,698.938,0,698.938,
10,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,699.24,0,699.24,
10,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,699.634,0,699.634,
10,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,700.057,0,700.057,
10,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,700.564,0,700.564,
10,9,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1187.5,0,1187.5,
10,9,7,4,0,0,0,0,0,0,0,0,0,0,0,0,4998.92,0,4998.92,
10,9,8,4,28.4791,0,0,0,0,0,0,0,0,0,0,0,4998.9,0,4998.9,
10,9,9,4,67.9146,0,0,0,0,0,0,0,0,0,0,0,8810.46,0,8810.46,
10,9,10,4,181.463,0,0,0,0,0,0,0,0,0,0,0,8809.98,0,8809.98,
10,9,11,4,199.346,0,0,0,0,0,0,0,0,0,0,0,8809.47,0,8809.47,
10,9,12,4,232.188,0,0,0,0,0,0,0,0,0,0,0,8808.84,0,8808.84,
10,9,13,4,233.142,0,0,0,0,0,0,0,0,0,0,0,8808.13,0,8808.13,
10,9,14,4,210.62,0,0,0,0,0,0,0,0,0,0,0,8807.78,0,8807.78,
10,9,15,4,161.737,0,0,0,0,0,0,0,0,0,0,0,6861.44,0,6861.44,
10,9,16,4,98.1101,0,0,0,0,0,0,0,0,0,0,0,4996.22,0,4996.22,
10,9,17,4,31.9419,0,0,0,0,0,0,0,0,0,0,0,3050.08,0,3050.08,
10,9,18,4,0,0,0,0,0,0,0,0,0,0,0,0,2158.16,0,2158.16,
10,9,19,4,0,0,0,0,0,0,0,0,0,0,0,0,2158.46,0,2158.46,
10,9,20,4,0,0,0,0,0,0,0,0,0,0,0,0,2157.19,0,2157.19,
10,9,21,4,0,0,0,0,0,0,0,0,0,0,0,0,697.413,0,697.413,
10,9,22,4,0,0,0,0,0,0,0,0,0,0,0,0,697.458,0,697.458,
10,9,23,4,0,0,0,0,0,0,0,0,0,0,0,0,697.713,0,697.713,
10,9,24,4,0,0,0,0,0,0,0,0,0,0,0,0,698.17,0,698.17,
10,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,698.461,0,698.461,
10,10,2,5,0,0,0,0,0,0,0,0,0,0,0,0,698.786,0,698.786,
10,10,3,5,0,0,0,0,0,0,0,0,0,0,0,0,699.104,0,699.104,
10,10,4,5,0,0,0,0,0,0,0,0,0,0,0,0,699.416,0,699.416,
10,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,699.761,0,699.761,
10,10,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1186.66,0,1186.66,
10,10,7,5,0,0,0,0,0,0,0,0,0,0,0,0,4998.02,0,4998.02,
10,10,8,5,80.878,0,0,0,0,0,0,0,0,0,0,0,4997.98,0,4997.98,
10,10,9,5,143.692,0,0,0,0,0,0,0,0,0,0,0,8809.47,0,8809.47,
10,10,10,5,166.323,0,0,0,0,0,0,0,0,0,0,0,8808.76,0,8808.76,
10,10,11,5,91.6189,0,0,0,0,0,0,0,0,0,0,0,8807.82,0,8807.82,
10,10,12,5,213.873,0,0,0,0,0,0,0,0,0,0,0,8807.38,0,8807.38,
10,10,13,5,125.131,0,0,0,0,0,0,0,0,0,0,0,8807.2,0,8807.2,
10,10,14,5,90.6659,0,0,0,0,0,0,0,0,0,0,0,8807.17,0,8807.17,
10,10,15,5,86.0068,0,0,0,0,0,0,0,0,0,0,0,6860.9,0,6860.9,
10,10,16,5,85.1268,0,0,0,0,0,0,0,0,0,0,0,4995.83,0,4995.83,
10,10,17,5,10.7874,0,0,0,0,0,0,0,0,0,0,0,3049.79,0,3049.79,
10,10,18,5,0,0,0,0,0,0,0,0,0,0,0,0,2157.95,0,2157.95,
10,10,19,5,0,0,0,0,0,0,0,0,0,0,0,0,2158.19,0,2158.19,
10,10,20,5,0,0,0,0,0,0,0,0,0,0,0,0,2156.95,0,2156.95,
10,10,21,5,0,0,0,0,0,0,0,0,0,0,0,0,697.099,0,697.099,
10,10,22,5,0,0,0,0,0,0,0,0,0,0,0,0,697.022,0,697.022,
10,10,23,5,0,0,0,0,0,0,0,0,0,0,0,0,697.171,0,697.171,
10,10,24,5,0,0,0,0,0,0,0,0,0,0,0,0,363.507,0,363.507,
10,11,1,6,0,0,0,0,0,0,0,0,0,0,0,0,363.737,0,363.737,
10,11,2,6,0,0,0,0,0,0,0,0,0,0,0,0,364.09,0,364.09,
10,11,3,6,0,0,0,0,0,0,0,0,0,0,0,0,364.425,0,364.425,
10,11,4,6,0,0,0,0,0,0,0,0,0,0,0,0,364.735,0,364.735,
10,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,365.054,0,365.054,
10,11,6,6,0,0,0,0,0,0,0,0,0,0,0,0,365.317,0,365.317,
10,11,7,6,0,0,0,0,0,0,0,0,0,0,0,0,365.663,0,365.663,
10,11,8,6,48.9082,0,0,0,0,0,0,0,0,0,0,0,365.961,0,365.961,
10,11,9,6,73.8268,0,0,0,0,0,0,0,0,0,0,0,366.34,0,366.34,
10,11,10,6,68.755,0,0,0,0,0,0,0,0,0,0,0,366.688,0,366.688,
10,11,11,6,34.5161,0,0,0,0,0,0,0,0,0,0,0,366.246,0,366.246,
10,11,12,6,39.5486,0,0,0,0,0,0,0,0,0,0,0,366.032,0,366.032,
10,11,13,6,63.3148,0,0,0,0,0,0,0,0,0,0,0,365.894,0,365.894,
10,11,14,6,56.0303,0,0,0,0,0,0,0,0,0,0,0,366.127,0,366.127,
10,11,15,6,56.5995,0,0,0,0,0,0,0,0,0,0,0,366.139,0,366.139,
10,11,16,6,31.5687,0,0,0,0,0,0,0,0,0,0,0,366.019,0,366.019,
10,11,17,6,9.82326,0,0,0,0,0,0,0,0,0,0,0,365.934,0,365.934,
10,11,18,6,0,0,0,0,0,0,0,0,0,0,0,0,365.897,0,365.897,
10,11,19,6,0,0,0,0,0,0,0,0,0,0,0,0,366.115,0,366.115,
10,11,20,6,0,0,0,0,0,0,0,0,0,0,0,0,366.465,0,366.465,
10,11,21,6,0,0,0,0,0,0,0,0,0,0,0,0,366.856,0,366.856,
10,11,22,6,0,0,0,0,0,0,0,0,0,0,0,0,367.293,0,367.293,
10,11,23,6,0,0,0,0,0,0,0,0,0,0,0,0,367.591,0,367.591,
10,11,24,6,0,0,0,0,0,0,0,0,0,0,0,0,367.937,0,367.937,
10,12,1,7,0,0,0,0,0,0,0,0,0,0,0,0,368.301,0,368.301,
10,12,2,7,0,0,0,0,0,0,0,0,0,0,0,0,368.585,0,368.585,
10,12,3,7,0,0,0,0,0,0,0,0,0,0,0,0,368.953,0,368.953,
10,12,4,7,0,0,0,0,0,0,0,0,0,0,0,0,369.267,0,369.267,
10,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,369.613,0,369.613,
10,12,6,7,0,0,0,0,0,0,0,0,0,0,0,0,369.913,0,369.913,
10,12,7,7,0,0,0,0,0,0,0,0,0,0,0,0,370.258,0,370.258,
10,12,8,7,26.5036,0,0,0,0,0,0,0,0,0,0,0,370.591,0,370.591,
10,12,9,7,27.5975,0,0,0,0,0,0,0,0,0,0,0,370.921,0,370.921,
10,12,10,7,40.661,0,0,0,0,0,0,0,0,0,0,0,371.244,0,371.244,
10,12,11,7,44.6482,0,0,0,0,0,0,0,0,0,0,0,371.25,0,371.25,
10,12,12,7,32.502,0,0,0,0,0,0,0,0,0,0,0,371.296,0,371.296,
10,12,13,7,67.4992,0,0,0,0,0,0,0,0,0,0,0,371.109,0,371.109,
10,12,14,7,50.8812,0,0,0,0,0,0,0,0,0,0,0,370.976,0,370.976,
10,12,15,7,65.3076,0,0,0,0,0,0,0,0,0,0,0,370.988,0,370.988,
10,12,16,7,31.5632,0,0,0,0,0,0,0,0,0,0,0,370.518,0,370.518,
10,12,17,7,17.8129,0,0,0,0,0,0,0,0,0,0,0,370.347,0,370.347,
10,12,18,7,0,0,0,0,0,0,0,0,0,0,0,0,369.971,0,369.971,
10,12,19,7,0,0,0,0,0,0,0,0,0,0,0,0,370.13,0,370.13,
10,12,20,7,0,0,0,0,0,0,0,0,0,0,0,0,370.094,0,370.094,
10,12,21,7,0,0,0,0,0,0,0,0,0,0,0,0,370.63,0,370.63,
10,12,22,7,0,0,0,0,0,0,0,0,0,0,0,0,371.096,0,371.096,
10,12,23,7,0,0,0,0,0,0,0,0,0,0,0,0,371.576,0,371.576,
10,12,24,7,0,0,0,0,0,0,0,0,0,0,0,0,371.929,0,371.929,
10,13,1,8,0,0,0,0,0,0,0,0,0,0,0,0,372.272,0,372.272,
10,13,2,8,0,0,0,0,0,0,0,0,0,0,0,0,372.594,0,372.594,
10,13,3,8,0,0,0,0,0,0,0,0,0,0,0,0,372.915,0,372.915,
10,13,4,8,0,0,0,0,0,0,0,0,0,0,0,0,373.308,0,373.308,
10,13,5,8,0,0,0,0,0,0,0,0,0,0,0,0,373.77,0,373.77,
10,13,6,8,0,0,0,0,0,0,0,0,0,0,0,0,374.226,0,374.226,
10,13,7,8,0,0,0,0,0,0,0,0,0,0,0,0,374.604,0,374.604,
10,13,8,8,73.6412,0,0,0,0,0,0,0,0,0,0,0,375.108,0,375.108,
10,13,9,8,134.307,0,0,0,0,0,0,0,0,0,0,0,375.5,0,375.5,
10,13,10,8,178.777,0,0,0,0,0,0,0,0,0,0,0,375.84,0,375.84,
10,13,11,8,214.629,0,0,0,0,0,0,0,0,0,0,0,374.515,0,374.515,
10,13,12,8,227.957,0,0,0,0,0,0,0,0,0,0,0,372.896,0,372.896,
10,13,13,8,177.83,0,0,0,0,0,0,0,0,0,0,0,371.569,0,371.569,
10,13,14,8,101.088,0,0,0,0,0,0,0,0,0,0,0,370.279,0,370.279,
10,13,15,8,66.7963,0,0,0,0,0,0,0,0,0,0,0,369.045,0,369.045,
10,13,16,8,81.188,0,0,0,0,0,0,0,0,0,0,0,368.07,0,368.07,
10,13,17,8,11.9645,0,0,0,0,0,0,0,0,0,0,0,367.689,0,367.689,
10,13,18,8,0,0,0,0,0,0,0,0,0,0,0,0,367.418,0,367.418,
10,13,19,8,0,0,0,0,0,0,0,0,0,0,0,0,366.538,0,366.538,
10,13,20,8,0,0,0,0,0,0,0,0,0,0,0,0,367.292,0,367.292,
10,13,21,8,0,0,0,0,0,0,0,0,0,0,0,0,367.534,0,367.534,
10,13,22,8,0,0,0,0,0,0,0,0,0,0,0,0,367.908,0,367.908,
10,13,23,8,0,0,0,0,0,0,0,0,0,0,0,0,368.174,0,368.174,
10,13,24,8,0,0,0,0,0,0,0,0,0,0,0,0,702.303,0,702.303,
10,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,702.588,0,702.588,
10,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,702.698,0,702.698,
10,14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,702.826,0,702.826,
10,14,4,2,0,0,0,0,0,0,0,0,0,0,0,0,703.071,0,703.071,
10,14,5,2,0,0,0,0,0,0,0,0,0,0,0,0,703.414,0,703.414,
10,14,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1190.3,0,1190.3,
10,14,7,2,0,0,0,0,0,0,0,0,0,0,0,0,5001.64,0,5001.64,
10,14,8,2,77.4002,0,0,0,0,0,0,0,0,0,0,0,5001.57,0,5001.57,
10,14,9,2,135.455,0,0,0,0,0,0,0,0,0,0,0,8812.67,0,8812.67,
10,14,10,2,182.477,0,0,0,0,0,0,0,0,0,0,0,8811.63,0,8811.63,
10,14,11,2,222.624,0,0,0,0,0,0,0,0,0,0,0,8810.23,0,8810.23,
10,14,12,2,241.398,0,0,0,0,0,0,0,0,0,0,0,8809.32,0,8809.32,
10,14,13,2,224.999,0,0,0,0,0,0,0,0,0,0,0,8808.83,0,8808.83,
10,14,14,2,202.176,0,0,0,0,0,0,0,0,0,0,0,8808.48,0,8808.48,
10,14,15,2,148.067,0,0,0,0,0,0,0,0,0,0,0,6862.07,0,6862.07,
10,14,16,2,85.6956,0,0,0,0,0,0,0,0,0,0,0,4996.8,0,4996.8,
10,14,17,2,23.5385,0,0,0,0,0,0,0,0,0,0,0,3050.52,0,3050.52,
10,14,18,2,0,0,0,0,0,0,0,0,0,0,0,0,2158.46,0,2158.46,
10,14,19,2,0,0,0,0,0,0,0,0,0,0,0,0,2158.6,0,2158.6,
10,14,20,2,0,0,0,0,0,0,0,0,0,0,0,0,2157.5,0,2157.5,
10,14,21,2,0,0,0,0,0,0,0,0,0,0,0,0,696.523,0,696.523,
10,14,22,2,0,0,0,0,0,0,0,0,0,0,0,0,696.279,0,696.279,
10,14,23,2,0,0,0,0,0,0,0,0,0,0,0,0,696.014,0,696.014,
10,14,24,2,0,0,0,0,0,0,0,0,0,0,0,0,696.198,0,696.198,
10,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,696.276,0,696.276,
10,15,2,3,0,0,0,0,0,0,0,0,0,0,0,0,696.41,0,696.41,
10,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,696.562,0,696.562,
10,15,4,3,0,0,0,0,0,0,0,0,0,0,0,0,696.8,0,696.8,
10,15,5,3,0,0,0,0,0,0,0,0,0,0,0,0,697.082,0,697.082,
10,15,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1183.92,0,1183.92,
10,15,7,3,0,0,0,0,0,0,0,0,0,0,0,0,4995.27,0,4995.27,
10,15,8,3,74.7631,0,0,0,0,0,0,0,0,0,0,0,4995.23,0,4995.23,
10,15,9,3,133.214,0,0,0,0,0,0,0,0,0,0,0,8807.23,0,8807.23,
10,15,10,3,183.174,0,0,0,0,0,0,0,0,0,0,0,8806.95,0,8806.95,
10,15,11,3,220.877,0,0,0,0,0,0,0,0,0,0,0,8806.67,0,8806.67,
10,15,12,3,231.832,0,0,0,0,0,0,0,0,0,0,0,8806.47,0,8806.47,
10,15,13,3,222.025,0,0,0,0,0,0,0,0,0,0,0,8806.33,0,8806.33,
10,15,14,3,197.566,0,0,0,0,0,0,0,0,0,0,0,8806.2,0,8806.2,
10,15,15,3,148.838,0,0,0,0,0,0,0,0,0,0,0,6859.96,0,6859.96,
10,15,16,3,86.6197,0,0,0,0,0,0,0,0,0,0,0,4994.83,0,4994.83,
10,15,17,3,21.1656,0,0,0,0,0,0,0,0,0,0,0,3048.69,0,3048.69,
10,15,18,3,0,0,0,0,0,0,0,0,0,0,0,0,2156.8,0,2156.8,
10,15,19,3,0,0,0,0,0,0,0,0,0,0,0,0,2157.1,0,2157.1,
10,15,20,3,0,0,0,0,0,0,0,0,0,0,0,0,2155.71,0,2155.71,
10,15,21,3,0,0,0,0,0,0,0,0,0,0,0,0,695.166,0,695.166,
10,15,22,3,0,0,0,0,0,0,0,0,0,0,0,0,695.156,0,695.156,
10,15,23,3,0,0,0,0,0,0,0,0,0,0,0,0,695.233,0,695.233,
10,15,24,3,0,0,0,0,0,0,0,0,0,0,0,0,695.604,0,695.604,
10,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,696.008,0,696.008,
10,16,2,4,0,0,0,0,0,0,0,0,0,0,0,0,696.479,0,696.479,
10,16,3,4,0,0,0,0,0,0,0,0,0,0,0,0,697.002,0,697.002,
10,16,4,4,0,0,0,0,0,0,0,0,0,0,0,0,697.583,0,697.583,
10,16,5,4,0,0,0,0,0,0,0,0,0,0,0,0,698.139,0,698.139,
10,16,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1185.16,0,1185.16,
